title,snippet,pub_date,web_url,section,source
"40 Years Ago, This Ad Changed the Super Bowl Forever","An oral history of Apple’s groundbreaking “1984” spot, which helped to establish the Super Bowl as TV’s biggest commercial showcase.",2024-02-09T16:53:45Z,https://www.nytimes.com/2024/02/09/arts/television/super-bowl-apple-1984-ad.html,Arts,The New York Times
"Stop Wearing Vision Pro Goggles While Driving Your Tesla, U.S. Says","Videos, many of them stunts or jokes, of people wearing Apple’s new virtual reality headset while driving Teslas in Autopilot mode prompted officials to issue warnings.",2024-02-06T22:07:26Z,https://www.nytimes.com/2024/02/06/technology/personaltech/apple-vision-pro-tesla.html,Technology,The New York Times
A New Way to Hear The Amplifier (Plus 5 More Whistling Songs),"Listen to a deluxe edition of the playlist, including an addition from noted whistler Andrew Bird, now available on Apple Music.",2024-01-26T19:00:02Z,https://www.nytimes.com/2024/01/26/arts/music/amplifier-newsletter-apple-music.html,Arts,The New York Times
The S&P 500 Through the Prism of a ‘Magnificent 7’,"Seven tech stocks, including Meta, Nvidia and Apple, have accounted for roughly 90 percent of the S&P’s gains over the past 12 months.",2024-01-27T10:00:45Z,https://www.nytimes.com/interactive/2024/01/27/business/what-are-magnificent-seven-stocks.html,Business,The New York Times
There were some notable absences from the hearing.,,2024-01-31T19:04:43Z,https://www.nytimes.com/live/2024/01/31/technology/child-safety-senate-hearing/there-are-some-notable-absences-from-the-hearing,Technology,The New York Times
Why Is Big Tech Still Cutting Jobs?,Profits are up and the economy is strong. But the tech industry faces two challenges — dealing with a frenetic work force expansion in the pandemic and building A.I.,2024-02-05T10:03:06Z,https://www.nytimes.com/2024/02/05/technology/why-is-big-tech-still-cutting-jobs.html,Technology,The New York Times
‘The Dynasty’ Got the Secretive New England Patriots to Speak,"For an Apple TV+ docuseries, the tight-lipped sports franchise provided insight into six Super Bowl victories as well as darker moments.",2024-02-15T17:13:19Z,https://www.nytimes.com/2024/02/15/arts/television/dynasty-new-england-patriots-apple.html,Arts,The New York Times
We Tried the Apple Vision Pro + Can Congress Protect Kids Online? + Cruise’s Crash,Introducing DJ TaskRabbit.,2024-02-02T10:03:43Z,https://www.nytimes.com/2024/02/02/podcasts/hard-fork-vision-pro-senate-hearing-cruise.html,Podcasts,The New York Times
These Seven Tech Stocks Are Driving the Market,See how a handful of stocks have had an outsize impact on the performance of the S&P 500,2024-01-22T10:00:20Z,https://www.nytimes.com/interactive/2024/01/22/business/magnificent-seven-stocks-tech.html,Business,The New York Times
How to Cut Down Your Screen Time but Still Get Stuff Done,Google’s Routines and Apple’s Shortcuts combine multiple steps into one command to make your phone or tablet do more of the work for you.,2024-01-17T14:00:27Z,https://www.nytimes.com/2024/01/17/technology/personaltech/screen-time-phone.html,Technology,The New York Times
Here’s where to stream Emmy-nominated series.,,2024-01-16T00:00:09Z,https://www.nytimes.com/live/2024/01/15/arts/emmy-awards/heres-where-to-stream-emmy-nominated-series,Arts,The New York Times
India’s Quiet Push to Steal More of China’s iPhone Business,"The companies that make iPhones are bringing their factories to one corner of India, to graft them onto a network of manufacturers.",2024-02-02T05:01:29Z,https://www.nytimes.com/2024/02/02/business/india-iphone-tech-manufacturing.html,Business,The New York Times
A.I. Promises Give Tech Earnings a Jolt,Companies like Meta that could tout their work in the fast-growing field saw a benefit in their fourth-quarter results — and won praise from eager investors.,2024-02-02T13:11:37Z,https://www.nytimes.com/2024/02/02/business/dealbook/meta-tech-earnings-ai.html,Business,The New York Times
‘Constellation’ Review: Alice in Wonderspace,A sci-fi mystery from Apple TV+ turns quantum physics into a dark fairy tale.,2024-02-20T16:02:33Z,https://www.nytimes.com/2024/02/20/arts/television/constellation-review.html,Arts,The New York Times
Here’s where to stream the films nominated for best picture.,,2024-01-08T01:16:48Z,https://www.nytimes.com/live/2024/01/07/movies/golden-globes/golden-globes-best-picture-streaming,Movies,The New York Times
"The Best Movies and TV Shows Coming to Apple TV+, Disney+, Max and More in January","We’ve rounded up of the titles most worth checking out in the coming month, including an adaptation of “The Expatriates” and the return of “True Detective.”",2024-01-03T18:21:13Z,https://www.nytimes.com/2024/01/03/arts/television/january-streaming-movies-tv-shows.html,Arts,The New York Times
The Cookbook ‘French Boulangerie’ Embraces Fermentation and Goes Beyond France,"Try a cooking oil made from algae, pick up a citrus wheel plate and more food news.",2024-02-12T17:32:43Z,https://www.nytimes.com/2024/02/12/dining/fermentation-cookbook-food-news.html,Food,The New York Times
Meet the 8 best new artist nominees.,,2024-02-05T01:00:05Z,https://www.nytimes.com/live/2024/02/04/arts/grammy-awards/meet-the-8-best-new-artist-nominees,Arts,The New York Times
"Beatles Get a Biopic. A Fab Four of Them, Actually.","The Oscar-winning filmmaker Sam Mendes was given full rights to the band’s music and their life stories for the unusual quartet of films, planned for 2027.",2024-02-20T21:15:24Z,https://www.nytimes.com/2024/02/20/movies/four-beatles-biopics-sam-mendes.html,Movies,The New York Times
"Jimmy Lai, Hong Kong Media Executive, Pleads Not Guilty to Security Charges","The prosecution accused him of colluding with U.S. officials to undermine Hong Kong’s interests, citing private messages, meetings and social media posts.",2024-01-02T11:00:05Z,https://www.nytimes.com/2024/01/02/world/asia/hong-kong-jimmy-lai-trial.html,World,The New York Times
"With ‘Masters of the Air,’ a 10-Year Dream Lifts Off","The Apple TV+ series from Steven Spielberg and Tom Hanks is an heir to their World War II epic “Band of Brothers,” set this time among a group of bomber pilots.",2024-01-26T10:01:47Z,https://www.nytimes.com/2024/01/26/arts/television/masters-of-the-air-spielberg-hanks.html,Arts,The New York Times
8 Crush Songs for Valentine’s Day,"Hear tracks by Frank Ocean, Alicia Keys and of course, the Jets.",2024-02-13T19:00:04Z,https://www.nytimes.com/2024/02/13/arts/music/amplifier-newsletter-crush-songs.html,Arts,The New York Times
9 New Songs You Should Hear Now,"Listen to tracks by Maggie Rogers, Angélica Garcia, Jessica Pratt and more.",2024-02-20T19:00:02Z,https://www.nytimes.com/2024/02/20/arts/music/amplifier-newsletter-new-songs.html,Arts,The New York Times
"The Tech That Needs Fixing in 2024, and What Got Fixed Last Year","The best tech, from universal power charging to foldable phones, solved practical problems. But the worst tech, including self-driving cars and cryptocurrency, put us in harm’s way.",2024-01-10T14:00:11Z,https://www.nytimes.com/2024/01/10/technology/personaltech/tech-smartphones-self-driving-cars.html,Technology,The New York Times
Was 1968 the Grammys’ Best Year Ever?,"Before the 2024 awards on Sunday, revisit a ceremony where the Recording Academy got it right, honoring the Beatles, Bobbie Gentry, Aretha Franklin and more.",2024-01-30T19:07:27Z,https://www.nytimes.com/2024/01/30/arts/music/amplifier-newsletter-1968-grammys.html,Arts,The New York Times
Meet Olivia Rodrigo’s Guts Tour Openers,"The 21-year-old pop star wears her influences on her sleeve and, in one particular case, books them for her live show.",2024-02-27T19:00:03Z,https://www.nytimes.com/2024/02/27/arts/music/amplifier-newsletter-olivia-rodrigo-guts-tour-openers.html,Arts,The New York Times
The Times and the Tablet,"In 2010, the Apple iPad offered a new way to read the news. To prepare for its arrival, The Times needed a model.",2024-02-17T08:00:56Z,https://www.nytimes.com/2024/02/17/insider/the-times-and-the-tablet.html,Times Insider,The New York Times
The Ultimate Hurray for the Riff Raff Primer,"Listen to Alynda Segarra’s catalog as their latest album, “The Past Is Still Alive,” arrives.",2024-02-23T19:00:03Z,https://www.nytimes.com/2024/02/23/arts/music/amplifier-newsletter-hurray-for-the-riff-raff.html,Arts,The New York Times
"Listening to boygenius, Together and Apart","Hear nine standout songs by members of the Grammy-winning trio: Julien Baker, Phoebe Bridgers and Lucy Dacus.",2024-02-09T19:00:02Z,https://www.nytimes.com/2024/02/09/arts/music/amplifier-newsletter-boygenius.html,Arts,The New York Times
7 Grammy Winners Worth Another Spin,"Hear songs by Laufey, Jason Isbell, Samara Joy and more.",2024-02-06T19:00:03Z,https://www.nytimes.com/2024/02/06/arts/music/amplifier-newsletter-grammy-winners.html,Arts,The New York Times
Where to Stream the 2024 Oscar Nominees,Many of the top contenders can be watched at home. Here’s a guide to help you get a jump on the field.,2024-01-23T18:41:42Z,https://www.nytimes.com/2024/01/23/movies/oscar-nominated-movies-streaming.html,Movies,The New York Times
Jeff Zucker’s Latest Bet: Prestige TV,The former CNN president will return to Hollywood by investing in the studio behind streaming hits like “The Morning Show” on Apple TV+.,2024-01-04T13:00:10Z,https://www.nytimes.com/2024/01/04/business/media/jeff-zucker-redbird-media-res.html,Business,The New York Times
How to use this calendar.,,2024-01-01T17:18:23Z,https://www.nytimes.com/explain/2024/science/astronomy-space-calendar/how-to-use-this-calendar,Science,The New York Times
This Will Be Our Year (the Playlist),"Get inspiration in songs from the Zombies, Solange, Jenny Hval and more.",2024-01-02T19:00:03Z,https://www.nytimes.com/2024/01/02/arts/music/amplifier-newsletter-new-year-playlist.html,Arts,The New York Times
"I Was Addicted to My Smartphone, So I Switched to a Flip Phone for a Month",Was it inconvenient? Yes. Did T9 texting drive me crazy? Definitely. Was it worth doing? Absolutely.,2024-01-06T10:00:32Z,https://www.nytimes.com/2024/01/06/technology/smartphone-addiction-flip-phone.html,Technology,The New York Times
Can Fitness Trackers Really Make You Fitter?,Wearables can now track everything from heart rate variability to stride length. But access to so much data does not always mean better health.,2024-02-24T10:04:07Z,https://www.nytimes.com/2024/02/24/well/move/fitness-watch-tracker-wearable-data.html,Well,The New York Times
Linda Evangelista Revisits Old Scars,"And reveals them in a new photo shoot. Plus, cowboys dressed with help from A.I. and a TV series about designers but not about clothes.",2024-02-23T20:44:56Z,https://www.nytimes.com/2024/02/23/style/linda-evangelista-ai-fashion.html,Style,The New York Times
7 Stellar Songs for a Saturn Return,"Inspired by Kacey Musgraves’s latest single, hear tracks by No Doubt, Stevie Wonder, R.E.M. and more.",2024-02-16T19:00:13Z,https://www.nytimes.com/2024/02/16/arts/music/amplifier-newsletter-saturn-return.html,Arts,The New York Times
Meet the 2024 Grammys’ Best New Artist Nominees,"Listen to songs by Ice Spice, Jelly Roll, Victoria Monét and five more competitors for one of the show’s big four awards.",2024-02-02T19:00:03Z,https://www.nytimes.com/2024/02/02/arts/music/amplifier-newsletter-grammys-best-new-artist-nominees.html,Arts,The New York Times
"SZA, the night’s most nominated artist, takes the stage.",,2024-02-05T01:40:55Z,https://www.nytimes.com/live/2024/02/04/arts/grammy-awards/sza-grammys-performance,Arts,The New York Times
"A Government Shutdown Looms Again, and a Gaza Cease-Fire Could Start Next Week","Plus, how lead-tainted apple sauce poisoned hundreds of children.",2024-02-27T11:00:08Z,https://www.nytimes.com/2024/02/27/podcasts/government-shutdown-gaza.html,Podcasts,The New York Times
The Results Are In: Here’s What Americans Streamed in 2023,Hollywood was on strike for much of the year. And yet the time viewers spent streaming shows and movies went up. A lot.,2024-01-29T13:00:14Z,https://www.nytimes.com/2024/01/29/business/media/most-popular-streaming-tv.html,Business,The New York Times
"In ‘The New Look,’ It’s Chanel Versus Dior in War-Torn Paris",Juliette Binoche and Ben Mendelsohn play the two fashion icons during the Nazi occupation of France in a new series from Apple TV+.,2024-02-08T10:00:38Z,https://www.nytimes.com/2024/02/08/arts/television/the-new-look-dior-chanel.html,Arts,The New York Times
"Joe Rogan Renews at Spotify, but Will No Longer Be Exclusive","The streaming service announced a multiyear agreement that will make “The Joe Rogan Experience” available on YouTube, Apple Podcasts and more.",2024-02-02T21:38:12Z,https://www.nytimes.com/2024/02/02/arts/joe-rogan-spotify.html,Arts,The New York Times
Jon Stewart Will Return to Host ‘The Daily Show’ on Mondays,"Stewart, who hosted the Comedy Central show from 1999 to 2015, will also be an executive producer.",2024-01-24T17:21:47Z,https://www.nytimes.com/2024/01/24/arts/television/jon-stewart-daily-show.html,Arts,The New York Times
"Corrections: Feb. 2, 2024","Corrections that appeared in print on Thursday, Feb. 2, 2024.",2024-02-02T04:26:03Z,https://www.nytimes.com/2024/02/01/pageoneplus/corrections-feb-2-2024.html,Corrections,The New York Times
‘For all Mankind’ Ends Its Greediest Season,"In an interview, the showrunners discuss the space drama’s just-concluded fourth season, in which exploration gave way to exploitation.",2024-01-17T15:00:09Z,https://www.nytimes.com/2024/01/17/arts/television/for-all-mankind-season-finale.html,Arts,The New York Times
"The Times Sues OpenAI, a Debate Over iMessage and Our New Year’s Tech Resolutions",“This is sort of the big kahuna.”,2024-01-05T10:02:43Z,https://www.nytimes.com/2024/01/05/podcasts/nyt-lawsuit-openai-imessage-new-years-tech.html,Podcasts,The New York Times
‘I Have No Idea How This Ends. I’ve Never Seen It So Broken.’,"Thomas Friedman takes stock of the war, over 100 days in.",2024-01-19T10:02:05Z,https://www.nytimes.com/2024/01/19/opinion/ezra-klein-podcast-tom-friedman.html,Opinion,The New York Times
"Corrections: Jan. 19, 2024","Corrections that appeared in print on Friday, Jan. 19, 2024.",2024-01-19T03:35:41Z,https://www.nytimes.com/2024/01/18/pageoneplus/corrections-jan-19-2024.html,Corrections,The New York Times
The F.T.C. Takes on A.I. Deals,The agency is concerned that transactions including Microsoft’s $13 billion investment in OpenAI could hinder competition and innovation.,2024-01-26T12:48:49Z,https://www.nytimes.com/2024/01/26/business/dealbook/ftc-ai-deals-microsoft-openai.html,Business,The New York Times
A Republican Pollster on Trump’s Undimmed Appeal,Kristen Soltis Anderson unpacks why Republican voters want stability — and how Trump represents it.,2024-01-16T10:02:01Z,https://www.nytimes.com/2024/01/16/opinion/ezra-klein-podcast-kristen-soltis-anderson.html,Opinion,The New York Times
‘The Strongest Democratic Party That Any of Us Have Ever Seen’,A Democratic political strategist says things are looking up.,2024-01-25T10:01:30Z,https://www.nytimes.com/2024/01/25/opinion/ezra-klein-podcast-simon-rosenberg.html,Opinion,The New York Times
Building the Palestinian State With Salam Fayyad,"The former prime minister of the Palestinian Authority shares his lessons on statecraft, working with Israel and what he thinks should happen now.",2024-02-09T10:02:47Z,https://www.nytimes.com/2024/02/09/opinion/ezra-klein-podcast-salam-fayyad.html,Opinion,The New York Times
How much child sexual abuse content is online?,,2024-01-31T14:27:15Z,https://www.nytimes.com/live/2024/01/31/technology/child-safety-senate-hearing/how-much-child-sexual-abuse-content-is-online,Technology,The New York Times
Dark Side of the Moon,David P. Williams reveals a third stanza in his mash-up of crossword and poetry.,2024-01-05T03:00:09Z,https://www.nytimes.com/2024/01/04/crosswords/daily-puzzle-2024-01-05.html,Gameplay,The New York Times
‘Now Where Was I?’ Jon Stewart Is Back in His Old ‘Daily Show’ Seat,"On Monday night, the longtime host of the Comedy Central news satire kicked off his new tenure in classic form.",2024-02-13T06:24:11Z,https://www.nytimes.com/2024/02/13/arts/television/jon-stewart-daily-show.html,Arts,The New York Times
"Tech Rally Lifts S&P 500 Above 5,000 Mark",The index is up TK percent this year.,2024-02-09T21:12:12Z,https://www.nytimes.com/2024/02/09/business/stock-market-today.html,Business,The New York Times
"Popcast (Deluxe): Will Taylor, SZA or Olivia Win Big at the Grammys?",A breakdown of the major categories and most interesting competitions at the 66th annual awards on Sunday.,2024-01-31T17:36:02Z,https://www.nytimes.com/2024/01/31/arts/music/popcast-deluxe-grammys.html,Arts,The New York Times
The Other Side of Soaring Employment Numbers,"The latest data on jobs and wages are positive on the surface, but a large group of voters are still downbeat about the state of the economy.",2024-02-05T13:02:48Z,https://www.nytimes.com/2024/02/05/business/dealbook/jobs-report-biden-trump-economy.html,Business,The New York Times
‘Why Haven’t the Democrats Completely Cleaned the Republicans’ Clock?’,Ruy Teixeira argues that the Democratic Party is at risk of alienating one of its core constituencies: working-class voters.,2024-02-01T10:01:35Z,https://www.nytimes.com/2024/02/01/opinion/ezra-klein-podcast-ruy-teixeira.html,Opinion,The New York Times
Steven Soderbergh’s Year in Reading,"Each January, the director Steven Soderbergh lists his previous year’s cultural consumption — every movie and TV series watched, every book read. On this week’s episode, we talk books!",2024-01-12T17:42:31Z,https://www.nytimes.com/2024/01/12/books/review/steven-soderberghs-year-in-reading.html,Books,The New York Times
Remembering Toby Keith and His Complexities,"A conversation about his loudest (and quieter) moments, and how patriotism has played into country music.",2024-02-27T23:32:45Z,https://www.nytimes.com/2024/02/27/arts/music/popcast-toby-keith.html,Arts,The New York Times
Audiobooks Are Booming. Spotify Wants in on the Action.,There are early signs that Spotify’s addition of audiobooks to its streaming service is helping drive audiobook consumption — already a growing market.,2024-01-29T17:00:10Z,https://www.nytimes.com/2024/01/29/books/spotify-audiobooks.html,Books,The New York Times
"Popcast (Deluxe): Usher, Beyoncé and Ye Lead a Busy Week in Pop","Recapping the Super Bowl halftime show, two new singles from Beyoncé, Ye’s “Vultures 1” album and more.",2024-02-16T09:26:37Z,https://www.nytimes.com/2024/02/16/arts/music/popcast-deluxe-usher-beyonce-ye.html,Arts,The New York Times
The Rise and Fall of The Village Voice,"Dwight Garner discusses a new oral history of the venerable alt-weekly, Tricia Romano’s “The Freaks Came Out to Write.”",2024-02-23T17:42:21Z,https://www.nytimes.com/2024/02/23/books/review/podcast-village-voice-oral-history.html,Books,The New York Times
How Usher Arrived at the Super Bowl Halftime Show,"A conversation about his long career path through several generations of R&B, and what he might do on such a big stage.",2024-02-08T15:17:59Z,https://www.nytimes.com/2024/02/08/arts/music/popcast-usher-super-bowl.html,Arts,The New York Times
Popcast (Deluxe): Pop Stars vs. the Attention Economy,"Jennifer Lopez’s new film and album, “This Is Me … Now,” plus other messy rollouts for pop stars including Dua Lipa, Justin Timberlake and Camila Cabello.",2024-02-22T15:01:09Z,https://www.nytimes.com/2024/02/22/arts/music/popcast-deluxe-pop-stars-vs-the-attention-economy.html,Arts,The New York Times
What Did We Learn From a Year in Live Shows?,"Concerts paused during the height of the pandemic, and returned at full power in 2023. Our pop music editor saw a lot of them.",2024-01-10T20:36:55Z,https://www.nytimes.com/2024/01/10/arts/music/popcast-live-shows-2023.html,Arts,The New York Times
"‘Killers of the Flower Moon,’ From Page to Screen","David Grann’s best seller has been turned into an Oscar-nominated film. In this episode, Gilbert Cruz talks about both versions with The Times’s A.O. Scott.",2024-02-02T18:02:12Z,https://www.nytimes.com/2024/02/02/books/review/podcast-killers-of-the-flower-moon.html,Books,The New York Times
Reading Recommendations From Book Review Staffers,Here’s what they’ve enjoyed in 2024.,2024-02-09T18:10:59Z,https://www.nytimes.com/2024/02/09/books/review/podcast-4-book-recommendations.html,Books,The New York Times
15 Books Coming Soon to a Shelf Near You,The next few months look promising for readers. Here are some of the forthcoming titles that Book Review editors are excited about.,2024-01-19T18:21:46Z,https://www.nytimes.com/2024/01/19/books/review/books-winter-spring.html,Books,The New York Times
"Popcast (Deluxe): Playboi Carti, Waxahatchee and 12 More to Watch",A breakdown of new albums and songs for 2024 (and a handful of possible but dubious releases).,2024-01-24T23:24:35Z,https://www.nytimes.com/2024/01/24/arts/music/popcast-deluxe-playboi-carti-artists-to-watch.html,Arts,The New York Times
"Popcast (Deluxe): ‘Saltburn,’ Jacob Elordi and the New Heartthrob Era","Plus: Barry Keoghan’s “Murder on the Dancefloor,” Jeremy Allen White’s stripped-down moment and Nathan Fielder’s “The Curse” wraps up.",2024-01-11T21:40:25Z,https://www.nytimes.com/2024/01/11/arts/music/popcast-deluxe-saltburn-jacob-elordi.html,Arts,The New York Times
"Pitchfork, the Early Years","With the music website’s future uncertain, Ryan Schreiber and Chris Kaskie look back at its start.",2024-01-24T13:49:00Z,https://www.nytimes.com/2024/01/24/arts/music/popcast-pitchfork.html,Arts,The New York Times
Three Great Documentaries to Stream,"Economic exploitation, climate change, entrenched corruption: These acclaimed films find fascination in catastrophe.",2024-01-30T17:48:13Z,https://www.nytimes.com/2024/01/30/movies/documentaries-streaming.html,Movies,The New York Times
"Popcast (Deluxe): Lil Nas X, Ariana Grande and 21 Savage Kick Off 2024","Pop’s premier troll returns while one of its biggest voices turns her attention to gossip, and the first blockbuster rap album of the year arrives.",2024-01-17T20:31:36Z,https://www.nytimes.com/2024/01/17/arts/music/popcast-deluxe-lil-nas-x-ariana-grande-21-savage.html,Arts,The New York Times
"Happily Married, and Seeing Other People","The author Molly Roden Winter discusses her new memoir, “More,” about her and her husband’s decision to have an open marriage.",2024-01-26T20:34:24Z,https://www.nytimes.com/2024/01/26/books/review/podcast-open-marriage-molly-winter.html,Books,The New York Times
Covering the Rise of Tracy Chapman,"In 1988, “Fast Car” turned the singer-songwriter into a star. She was skeptical of the spotlight, and learning to wield her power.",2024-02-21T20:26:37Z,https://www.nytimes.com/2024/02/21/arts/music/popcast-tracy-chapman.html,Arts,The New York Times
How to Put Fruits and Vegetables at the Center of Your Plate,"From frozen berries to leafy greens, here’s inspiration for eating more of these Mediterranean diet superstars.",2024-01-16T10:00:54Z,https://www.nytimes.com/2024/01/16/well/eat/mediterranean-diet-fruits-vegetables.html,Well,The New York Times
"Our Super Bowls, Ourselves",On the mass cultural events that unite us — and where we’d be without them.,2024-02-09T10:02:51Z,https://www.nytimes.com/2024/02/09/opinion/super-bowl-football-shared-culture.html,Opinion,The New York Times
The Gender Split and the ‘Looming Apocalypse of the Developed World’,Gen Z is divided over politics. What will the fallout be?,2024-02-02T10:03:02Z,https://www.nytimes.com/2024/02/02/opinion/gen-z-gender-political-ideology.html,Opinion,The New York Times
What the New Year May Hold for the Luxury Watch Business,"The dealers Silas Walton and Austen Chu discuss their predictions for 2024, including more stability in the market and collectors who buy for passion over profit.",2024-01-18T10:08:17Z,https://www.nytimes.com/2024/01/18/fashion/watch-industry-predictions-2024.html,Fashion,International New York Times
"2024 Grammys, Dissected: Taylor, Miley, SZA, Tracy, Joni and More",Was this the year the awards got it correct?,2024-02-07T00:41:47Z,https://www.nytimes.com/2024/02/06/arts/music/popcast-2024-grammys.html,Arts,The New York Times
The Presidential Fitness Test,"What qualifies someone to be president, anyway?",2024-02-16T10:05:08Z,https://www.nytimes.com/2024/02/16/opinion/trump-biden-presidential-fitness.html,Opinion,The New York Times
Why Is There No Effective Anti-Trump Constituency?,Iowa didn’t reveal anything new. And here’s why the hosts aren’t holding their breath for New Hampshire.,2024-01-19T10:01:44Z,https://www.nytimes.com/2024/01/19/opinion/trump-haley-desantis-caucus.html,Opinion,The New York Times
"Snowy Peaks, Rushing Rivers and Schnapps to Warm Your Soul","All across the Tyrol region of Austria, Alpine farms and distilleries tempt skiers and other wintertime visitors with a strong nip of a local tradition.",2024-01-22T10:00:33Z,https://www.nytimes.com/2024/01/22/travel/austria-winter-tour-schnapps.html,Travel,The New York Times
An Elastic and Impressive Moment in Jazz,A rundown of impressive recent releases and a look at who benefits (and suffers) when artists working outside formal jazz idioms are lumped into conversations about the genre.,2024-01-19T16:41:32Z,https://www.nytimes.com/2024/01/19/arts/music/popcast-jazz-2023.html,Arts,The New York Times
Why Is Antisemitism Low on the Agenda at Davos?,Some business and political leaders say more attention should be paid to a topic that is dominating discussion in U.S. boardrooms.,2024-01-18T13:31:44Z,https://www.nytimes.com/2024/01/18/business/dealbook/antisemitism-davos.html,Business,The New York Times
"Why Casey Left Substack, Elon Musk and Drugs, and an A.I. Antibiotic Discovery",It’s a drug episode.,2024-01-12T10:02:26Z,https://www.nytimes.com/2024/01/12/podcasts/hard-fork-substack-controversy-musk-drugs.html,Podcasts,The New York Times
